2018-05-23 16:25:17.749884+01:00 Info kahan-sum | Loaded 19 reward entries
2018-05-23 16:25:17.749885+01:00 Info kahan-sum | Loaded 14 query entries
2018-05-23 16:25:17.749887+01:00 Info kahan-sum | Loaded 2 training examples
2018-05-23 16:25:17.750122+01:00 Info Loaded a total of 2 training examples
2018-05-23 16:25:19.427107+01:00 Info bdd | Loaded 5717 reward entries
2018-05-23 16:25:19.427122+01:00 Info bdd | Loaded 2818 query entries
2018-05-23 16:25:19.427126+01:00 Info bdd | Loaded 824 training examples
2018-05-23 16:25:19.924339+01:00 Info almabench | Loaded 1926 reward entries
2018-05-23 16:25:19.924346+01:00 Info almabench | Loaded 846 query entries
2018-05-23 16:25:19.924350+01:00 Info almabench | Loaded 317 training examples
2018-05-23 16:25:21.483789+01:00 Info lexifi | Loaded 4262 reward entries
2018-05-23 16:25:21.483811+01:00 Info lexifi | Loaded 4073 query entries
2018-05-23 16:25:21.483817+01:00 Info lexifi | Loaded 1370 training examples
2018-05-23 16:25:30.399781+01:00 Info kb | Loaded 4747 reward entries
2018-05-23 16:25:30.399925+01:00 Info kb | Loaded 35367 query entries
2018-05-23 16:25:30.399928+01:00 Info kb | Loaded 281 training examples
2018-05-23 16:25:32.571850+01:00 Info floats-in-functor | Loaded 2774 reward entries
2018-05-23 16:25:32.571886+01:00 Info floats-in-functor | Loaded 8773 query entries
2018-05-23 16:25:32.571891+01:00 Info floats-in-functor | Loaded 784 training examples
2018-05-23 16:25:32.572091+01:00 Info fyq-stdlib-int-sets | Loaded 0 reward entries
2018-05-23 16:25:32.572092+01:00 Info fyq-stdlib-int-sets | Loaded 0 query entries
2018-05-23 16:25:32.572093+01:00 Info fyq-stdlib-int-sets | Loaded 0 training examples
2018-05-23 16:25:32.981440+01:00 Info fft | Loaded 1865 reward entries
2018-05-23 16:25:32.981447+01:00 Info fft | Loaded 842 query entries
2018-05-23 16:25:32.981451+01:00 Info fft | Loaded 306 training examples
2018-05-23 16:25:33.381112+01:00 Info quicksort | Loaded 1667 reward entries
2018-05-23 16:25:33.381120+01:00 Info quicksort | Loaded 829 query entries
2018-05-23 16:25:33.381124+01:00 Info quicksort | Loaded 306 training examples
2018-05-23 16:25:33.381368+01:00 Info fyq-symbolic-maths | Loaded 0 reward entries
2018-05-23 16:25:33.381369+01:00 Info fyq-symbolic-maths | Loaded 0 query entries
2018-05-23 16:25:33.381371+01:00 Info fyq-symbolic-maths | Loaded 0 training examples
2018-05-23 16:25:33.704235+01:00 Info lens | Loaded 1698 reward entries
2018-05-23 16:25:33.704245+01:00 Info lens | Loaded 835 query entries
2018-05-23 16:25:33.704249+01:00 Info lens | Loaded 296 training examples
2018-05-23 16:25:33.704420+01:00 Info fyq-rev-list | Loaded 0 reward entries
2018-05-23 16:25:33.704421+01:00 Info fyq-rev-list | Loaded 0 query entries
2018-05-23 16:25:33.704422+01:00 Info fyq-rev-list | Loaded 0 training examples
2018-05-23 16:25:35.200617+01:00 Info sequence-cps | Loaded 3135 reward entries
2018-05-23 16:25:35.200627+01:00 Info sequence-cps | Loaded 1134 query entries
2018-05-23 16:25:35.200630+01:00 Info sequence-cps | Loaded 330 training examples
2018-05-23 16:25:37.706997+01:00 Info hamming | Loaded 3032 reward entries
2018-05-23 16:25:37.707037+01:00 Info hamming | Loaded 8514 query entries
2018-05-23 16:25:37.707042+01:00 Info hamming | Loaded 1412 training examples
2018-05-23 16:25:40.540874+01:00 Info sequence | Loaded 14618 reward entries
2018-05-23 16:25:40.540891+01:00 Info sequence | Loaded 4111 query entries
2018-05-23 16:25:40.540895+01:00 Info sequence | Loaded 86 training examples
2018-05-23 16:25:40.541031+01:00 Info fyq-stdlib-functor-record-sets | Loaded 0 reward entries
2018-05-23 16:25:40.541032+01:00 Info fyq-stdlib-functor-record-sets | Loaded 0 query entries
2018-05-23 16:25:40.541032+01:00 Info fyq-stdlib-functor-record-sets | Loaded 0 training examples
2018-05-23 16:25:40.541091+01:00 Info Loaded a total of 6312 training examples
2018-05-23 16:25:40.541440+01:00 Info Loaded 6312 IN-SAMPLE training examples and 2 OUT-OF-SAMPLE test examples
2018-05-23 16:25:40.541454+01:00 Info (hyperparams((l2_reg 0.1)(dropout_keep_prob 0.5)))
2018-05-23 16:25:41.030381: I tensorflow/core/platform/cpu_feature_guard.cc:140] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2018-05-23 16:25:41.144702: I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:898] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
2018-05-23 16:25:41.145058: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1356] Found device 0 with properties: 
name: GeForce GTX 1080 major: 6 minor: 1 memoryClockRate(GHz): 1.7715
pciBusID: 0000:01:00.0
totalMemory: 7.93GiB freeMemory: 7.11GiB
2018-05-23 16:25:41.145073: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1435] Adding visible gpu devices: 0
2018-05-23 16:25:41.687214: I tensorflow/core/common_runtime/gpu/gpu_device.cc:923] Device interconnect StreamExecutor with strength 1 edge matrix:
2018-05-23 16:25:41.687248: I tensorflow/core/common_runtime/gpu/gpu_device.cc:929]      0 
2018-05-23 16:25:41.687255: I tensorflow/core/common_runtime/gpu/gpu_device.cc:942] 0:   N 
2018-05-23 16:25:41.687476: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1053] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 6867 MB memory) -> physical GPU (device: 0, name: GeForce GTX 1080, pci bus id: 0000:01:00.0, compute capability: 6.1)
2018-05-23 16:25:41.746130: E tensorflow/core/grappler/clusters/utils.cc:127] Not found: TF GPU device with id 0 was not registered
2018-05-23 16:25:41.752726: E tensorflow/core/grappler/clusters/utils.cc:127] Not found: TF GPU device with id 0 was not registered
2018-05-23 16:25:41.757842: E tensorflow/core/grappler/clusters/utils.cc:127] Not found: TF GPU device with id 0 was not registered
2018-05-23 16:25:41.760695: E tensorflow/core/grappler/clusters/utils.cc:127] Not found: TF GPU device with id 0 was not registered
2018-05-23 16:25:41.763287: E tensorflow/core/grappler/clusters/utils.cc:127] Not found: TF GPU device with id 0 was not registered
2018-05-23 16:25:41.765561: E tensorflow/core/grappler/clusters/utils.cc:127] Not found: TF GPU device with id 0 was not registered
2018-05-23 16:25:41.768653: E tensorflow/core/grappler/clusters/utils.cc:127] Not found: TF GPU device with id 0 was not registered
2018-05-23 16:25:41.774592: E tensorflow/core/grappler/clusters/utils.cc:127] Not found: TF GPU device with id 0 was not registered
2018-05-23 16:25:41.777640: E tensorflow/core/grappler/clusters/utils.cc:127] Not found: TF GPU device with id 0 was not registered
2018-05-23 16:25:41.783152: E tensorflow/core/grappler/clusters/utils.cc:127] Not found: TF GPU device with id 0 was not registered
2018-05-23 16:25:41.787990: E tensorflow/core/grappler/clusters/utils.cc:127] Not found: TF GPU device with id 0 was not registered
2018-05-23 16:25:42.020752: E tensorflow/core/grappler/clusters/utils.cc:127] Not found: TF GPU device with id 0 was not registered
2018-05-23 16:25:42.045397+01:00 Info ((epoch 0)(training(((accuracy 0.80966528025351558)(loss 0.27422630786895752))))(validation(((accuracy 0.80285035629453683)(loss 0.27500516176223755))))(test(((accuracy 1)(loss 0.09830176830291748)))))
2018-05-23 16:25:42.105427+01:00 Info ((epoch 1)(training(((accuracy 0.81184392949098827)(loss 0.25821328163146973))))(validation(((accuracy 0.80443388756927947)(loss 0.26047319173812866))))(test(((accuracy 1)(loss 0.045929208397865295)))))
2018-05-23 16:25:42.183487+01:00 Info ((epoch 2)(training(((accuracy 0.8120419885125767)(loss 0.28211906552314758))))(validation(((accuracy 0.80522565320665085)(loss 0.28567063808441162))))(test(((accuracy 1)(loss 0.059945821762084961)))))
2018-05-23 16:25:42.227410+01:00 Info ((epoch 3)(training(((accuracy 0.8120419885125767)(loss 0.28929978609085083))))(validation(((accuracy 0.80601741884402212)(loss 0.29331690073013306))))(test(((accuracy 1)(loss 0.064493753015995026)))))
2018-05-23 16:25:42.279084+01:00 Info ((epoch 4)(training(((accuracy 0.81184392949098827)(loss 0.27723690867424011))))(validation(((accuracy 0.80522565320665085)(loss 0.28089454770088196))))(test(((accuracy 1)(loss 0.057156190276145935)))))
2018-05-23 16:25:42.336355+01:00 Info ((epoch 5)(training(((accuracy 0.81184392949098827)(loss 0.263849675655365))))(validation(((accuracy 0.80443388756927947)(loss 0.2667243480682373))))(test(((accuracy 1)(loss 0.0500231571495533)))))
2018-05-23 16:25:42.380975+01:00 Info ((epoch 6)(training(((accuracy 0.80808080808080807)(loss 0.25754833221435547))))(validation(((accuracy 0.8036421219319082)(loss 0.25955384969711304))))(test(((accuracy 1)(loss 0.045685667544603348)))))
2018-05-23 16:25:42.416178+01:00 Info ((epoch 7)(training(((accuracy 0.80372350960586258)(loss 0.25817409157752991))))(validation(((accuracy 0.81710213776722085)(loss 0.25947090983390808))))(test(((accuracy 1)(loss 0.041731845587491989)))))
2018-05-23 16:25:42.461486+01:00 Info ((epoch 8)(training(((accuracy 0.80431768667062786)(loss 0.26078569889068604))))(validation(((accuracy 0.81789390340459223)(loss 0.26167571544647217))))(test(((accuracy 1)(loss 0.036707818508148193)))))
2018-05-23 16:25:42.501075+01:00 Info ((epoch 9)(training(((accuracy 0.81085363438304614)(loss 0.25879091024398804))))(validation(((accuracy 0.82106096595407763)(loss 0.25955450534820557))))(test(((accuracy 1)(loss 0.03065255843102932)))))
2018-05-23 16:25:42.550525+01:00 Info ((epoch 10)(training(((accuracy 0.81303228362051894)(loss 0.25151783227920532))))(validation(((accuracy 0.80839271575613614)(loss 0.25236177444458008))))(test(((accuracy 1)(loss 0.025617077946662903)))))
2018-05-23 16:25:42.597281+01:00 Info ((epoch 11)(training(((accuracy 0.8120419885125767)(loss 0.24503041803836823))))(validation(((accuracy 0.80601741884402212)(loss 0.24614399671554565))))(test(((accuracy 1)(loss 0.024085124954581261)))))
2018-05-23 16:25:42.636695+01:00 Info ((epoch 12)(training(((accuracy 0.8120419885125767)(loss 0.24370545148849487))))(validation(((accuracy 0.80601741884402212)(loss 0.24520385265350342))))(test(((accuracy 1)(loss 0.025396240875124931)))))
2018-05-23 16:25:42.689117+01:00 Info ((epoch 13)(training(((accuracy 0.803921568627451)(loss 0.24721676111221313))))(validation(((accuracy 0.7973079968329374)(loss 0.24920623004436493))))(test(((accuracy 1)(loss 0.02644038014113903)))))
2018-05-23 16:25:42.737787+01:00 Info ((epoch 14)(training(((accuracy 0.8120419885125767)(loss 0.24641138315200806))))(validation(((accuracy 0.80522565320665085)(loss 0.24875874817371368))))(test(((accuracy 1)(loss 0.025104543194174767)))))
2018-05-23 16:25:42.779958+01:00 Info ((epoch 15)(training(((accuracy 0.81184392949098827)(loss 0.24197101593017578))))(validation(((accuracy 0.80522565320665085)(loss 0.24446852505207062))))(test(((accuracy 1)(loss 0.021896179765462875)))))
2018-05-23 16:25:42.816806+01:00 Info ((epoch 16)(training(((accuracy 0.81184392949098827)(loss 0.23820586502552032))))(validation(((accuracy 0.80522565320665085)(loss 0.24066510796546936))))(test(((accuracy 1)(loss 0.0185964647680521)))))
2018-05-23 16:25:42.860529+01:00 Info ((epoch 17)(training(((accuracy 0.81184392949098827)(loss 0.23622341454029083))))(validation(((accuracy 0.80443388756927947)(loss 0.23839481174945831))))(test(((accuracy 1)(loss 0.016688760370016098)))))
2018-05-23 16:25:42.910599+01:00 Info ((epoch 18)(training(((accuracy 0.81184392949098827)(loss 0.23620283603668213))))(validation(((accuracy 0.80443388756927947)(loss 0.23789006471633911))))(test(((accuracy 1)(loss 0.016081137582659721)))))
2018-05-23 16:25:42.956762+01:00 Info ((epoch 19)(training(((accuracy 0.81184392949098827)(loss 0.2366923987865448))))(validation(((accuracy 0.80443388756927947)(loss 0.23781120777130127))))(test(((accuracy 1)(loss 0.015599742531776428)))))
2018-05-23 16:25:43.003587+01:00 Info ((epoch 20)(training(((accuracy 0.81184392949098827)(loss 0.23623812198638916))))(validation(((accuracy 0.80443388756927947)(loss 0.23685911297798157))))(test(((accuracy 1)(loss 0.014820931479334831)))))
2018-05-23 16:25:43.048641+01:00 Info ((epoch 21)(training(((accuracy 0.811249752426223)(loss 0.23454971611499786))))(validation(((accuracy 0.80443388756927947)(loss 0.23491212725639343))))(test(((accuracy 1)(loss 0.014336634427309036)))))
2018-05-23 16:25:43.086222+01:00 Info ((epoch 22)(training(((accuracy 0.811249752426223)(loss 0.23233373463153839))))(validation(((accuracy 0.80522565320665085)(loss 0.23271381855010986))))(test(((accuracy 1)(loss 0.014819230884313583)))))
2018-05-23 16:25:43.124181+01:00 Info ((epoch 23)(training(((accuracy 0.8120419885125767)(loss 0.23060223460197449))))(validation(((accuracy 0.80522565320665085)(loss 0.2311665415763855))))(test(((accuracy 1)(loss 0.0167098231613636)))))
2018-05-23 16:25:43.171804+01:00 Info ((epoch 24)(training(((accuracy 0.8120419885125767)(loss 0.22988945245742798))))(validation(((accuracy 0.80601741884402212)(loss 0.23065724968910217))))(test(((accuracy 1)(loss 0.020297821611166)))))
2018-05-23 16:25:43.218237+01:00 Info ((epoch 25)(training(((accuracy 0.8120419885125767)(loss 0.22989462316036224))))(validation(((accuracy 0.80601741884402212)(loss 0.23079730570316315))))(test(((accuracy 1)(loss 0.025656681507825851)))))
2018-05-23 16:25:43.258609+01:00 Info ((epoch 26)(training(((accuracy 0.8120419885125767)(loss 0.23013974726200104))))(validation(((accuracy 0.80601741884402212)(loss 0.23111070692539215))))(test(((accuracy 1)(loss 0.032688543200492859)))))
2018-05-23 16:25:43.299208+01:00 Info ((epoch 27)(training(((accuracy 0.8120419885125767)(loss 0.23030276596546173))))(validation(((accuracy 0.80522565320665085)(loss 0.23131603002548218))))(test(((accuracy 1)(loss 0.040690794587135315)))))
2018-05-23 16:25:43.353413+01:00 Info ((epoch 28)(training(((accuracy 0.8120419885125767)(loss 0.22960537672042847))))(validation(((accuracy 0.80522565320665085)(loss 0.23063915967941284))))(test(((accuracy 1)(loss 0.047272771596908569)))))
2018-05-23 16:25:43.401870+01:00 Info ((epoch 29)(training(((accuracy 0.8120419885125767)(loss 0.22861990332603455))))(validation(((accuracy 0.80522565320665085)(loss 0.22966811060905457))))(test(((accuracy 1)(loss 0.049161292612552643)))))
2018-05-23 16:25:43.535732+01:00 Info ((epoch 30)(training(((accuracy 0.8120419885125767)(loss 0.22826138138771057))))(validation(((accuracy 0.80522565320665085)(loss 0.22933825850486755))))(test(((accuracy 1)(loss 0.045156024396419525)))))
