2018-05-23 17:06:19.942279+01:00 Info sequence-cps | Loaded 3135 reward entries
2018-05-23 17:06:19.942285+01:00 Info sequence-cps | Loaded 1134 query entries
2018-05-23 17:06:19.942290+01:00 Info sequence-cps | Loaded 330 training examples
2018-05-23 17:06:19.942640+01:00 Info Loaded a total of 330 training examples
2018-05-23 17:06:22.128947+01:00 Info bdd | Loaded 5717 reward entries
2018-05-23 17:06:22.128966+01:00 Info bdd | Loaded 2818 query entries
2018-05-23 17:06:22.128971+01:00 Info bdd | Loaded 824 training examples
2018-05-23 17:06:22.618541+01:00 Info almabench | Loaded 1926 reward entries
2018-05-23 17:06:22.618551+01:00 Info almabench | Loaded 846 query entries
2018-05-23 17:06:22.618555+01:00 Info almabench | Loaded 317 training examples
2018-05-23 17:06:24.052138+01:00 Info lexifi | Loaded 4262 reward entries
2018-05-23 17:06:24.052166+01:00 Info lexifi | Loaded 4073 query entries
2018-05-23 17:06:24.052173+01:00 Info lexifi | Loaded 1370 training examples
2018-05-23 17:06:33.153736+01:00 Info kb | Loaded 4747 reward entries
2018-05-23 17:06:33.153920+01:00 Info kb | Loaded 35367 query entries
2018-05-23 17:06:33.153924+01:00 Info kb | Loaded 281 training examples
2018-05-23 17:06:35.217953+01:00 Info floats-in-functor | Loaded 2774 reward entries
2018-05-23 17:06:35.218034+01:00 Info floats-in-functor | Loaded 8773 query entries
2018-05-23 17:06:35.218039+01:00 Info floats-in-functor | Loaded 784 training examples
2018-05-23 17:06:35.218191+01:00 Info fyq-stdlib-int-sets | Loaded 0 reward entries
2018-05-23 17:06:35.218193+01:00 Info fyq-stdlib-int-sets | Loaded 0 query entries
2018-05-23 17:06:35.218194+01:00 Info fyq-stdlib-int-sets | Loaded 0 training examples
2018-05-23 17:06:35.586698+01:00 Info fft | Loaded 1865 reward entries
2018-05-23 17:06:35.586708+01:00 Info fft | Loaded 842 query entries
2018-05-23 17:06:35.586712+01:00 Info fft | Loaded 306 training examples
2018-05-23 17:06:35.942357+01:00 Info quicksort | Loaded 1667 reward entries
2018-05-23 17:06:35.942365+01:00 Info quicksort | Loaded 829 query entries
2018-05-23 17:06:35.942369+01:00 Info quicksort | Loaded 306 training examples
2018-05-23 17:06:35.942524+01:00 Info fyq-symbolic-maths | Loaded 0 reward entries
2018-05-23 17:06:35.942526+01:00 Info fyq-symbolic-maths | Loaded 0 query entries
2018-05-23 17:06:35.942527+01:00 Info fyq-symbolic-maths | Loaded 0 training examples
2018-05-23 17:06:36.255610+01:00 Info lens | Loaded 1698 reward entries
2018-05-23 17:06:36.255617+01:00 Info lens | Loaded 835 query entries
2018-05-23 17:06:36.255622+01:00 Info lens | Loaded 296 training examples
2018-05-23 17:06:36.255736+01:00 Info fyq-rev-list | Loaded 0 reward entries
2018-05-23 17:06:36.255738+01:00 Info fyq-rev-list | Loaded 0 query entries
2018-05-23 17:06:36.255739+01:00 Info fyq-rev-list | Loaded 0 training examples
2018-05-23 17:06:41.389778+01:00 Info hamming | Loaded 3032 reward entries
2018-05-23 17:06:41.389823+01:00 Info hamming | Loaded 8514 query entries
2018-05-23 17:06:41.389831+01:00 Info hamming | Loaded 1412 training examples
2018-05-23 17:06:41.393714+01:00 Info kahan-sum | Loaded 19 reward entries
2018-05-23 17:06:41.393716+01:00 Info kahan-sum | Loaded 14 query entries
2018-05-23 17:06:41.393719+01:00 Info kahan-sum | Loaded 2 training examples
2018-05-23 17:06:44.605985+01:00 Info sequence | Loaded 14618 reward entries
2018-05-23 17:06:44.606011+01:00 Info sequence | Loaded 4111 query entries
2018-05-23 17:06:44.606015+01:00 Info sequence | Loaded 86 training examples
2018-05-23 17:06:44.606181+01:00 Info fyq-stdlib-functor-record-sets | Loaded 0 reward entries
2018-05-23 17:06:44.606182+01:00 Info fyq-stdlib-functor-record-sets | Loaded 0 query entries
2018-05-23 17:06:44.606183+01:00 Info fyq-stdlib-functor-record-sets | Loaded 0 training examples
2018-05-23 17:06:44.606257+01:00 Info Loaded a total of 5984 training examples
2018-05-23 17:06:44.606778+01:00 Info Loaded 5984 IN-SAMPLE training examples and 330 OUT-OF-SAMPLE test examples
2018-05-23 17:06:44.607252+01:00 Info (hyperparams((l2_reg 0.01)(dropout_keep_prob 1)))
2018-05-23 17:06:45.090135: I tensorflow/core/platform/cpu_feature_guard.cc:140] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2018-05-23 17:06:45.211425: I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:898] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
2018-05-23 17:06:45.211871: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1356] Found device 0 with properties: 
name: GeForce GTX 1080 major: 6 minor: 1 memoryClockRate(GHz): 1.7715
pciBusID: 0000:01:00.0
totalMemory: 7.93GiB freeMemory: 7.32GiB
2018-05-23 17:06:45.211893: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1435] Adding visible gpu devices: 0
2018-05-23 17:06:45.835195: I tensorflow/core/common_runtime/gpu/gpu_device.cc:923] Device interconnect StreamExecutor with strength 1 edge matrix:
2018-05-23 17:06:45.835242: I tensorflow/core/common_runtime/gpu/gpu_device.cc:929]      0 
2018-05-23 17:06:45.835252: I tensorflow/core/common_runtime/gpu/gpu_device.cc:942] 0:   N 
2018-05-23 17:06:45.835490: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1053] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 7072 MB memory) -> physical GPU (device: 0, name: GeForce GTX 1080, pci bus id: 0000:01:00.0, compute capability: 6.1)
2018-05-23 17:06:45.872591: E tensorflow/core/grappler/clusters/utils.cc:127] Not found: TF GPU device with id 0 was not registered
2018-05-23 17:06:45.878030: E tensorflow/core/grappler/clusters/utils.cc:127] Not found: TF GPU device with id 0 was not registered
2018-05-23 17:06:45.883929: E tensorflow/core/grappler/clusters/utils.cc:127] Not found: TF GPU device with id 0 was not registered
2018-05-23 17:06:45.886676: E tensorflow/core/grappler/clusters/utils.cc:127] Not found: TF GPU device with id 0 was not registered
2018-05-23 17:06:45.890067: E tensorflow/core/grappler/clusters/utils.cc:127] Not found: TF GPU device with id 0 was not registered
2018-05-23 17:06:45.892921: E tensorflow/core/grappler/clusters/utils.cc:127] Not found: TF GPU device with id 0 was not registered
2018-05-23 17:06:45.896620: E tensorflow/core/grappler/clusters/utils.cc:127] Not found: TF GPU device with id 0 was not registered
2018-05-23 17:06:45.899671: E tensorflow/core/grappler/clusters/utils.cc:127] Not found: TF GPU device with id 0 was not registered
2018-05-23 17:06:45.904280: E tensorflow/core/grappler/clusters/utils.cc:127] Not found: TF GPU device with id 0 was not registered
2018-05-23 17:06:45.907541: E tensorflow/core/grappler/clusters/utils.cc:127] Not found: TF GPU device with id 0 was not registered
2018-05-23 17:06:45.910307: E tensorflow/core/grappler/clusters/utils.cc:127] Not found: TF GPU device with id 0 was not registered
2018-05-23 17:06:46.160376: E tensorflow/core/grappler/clusters/utils.cc:127] Not found: TF GPU device with id 0 was not registered
2018-05-23 17:06:44.707508+01:00 Info ((name"training examples")(distribution((0 0.63835794960903558)(1 0.36164205039096436))))
2018-05-23 17:06:44.707523+01:00 Info ((name"test examples")(distribution((0 0.79874213836477992)(1 0.20125786163522014))))
2018-05-23 17:06:46.185819+01:00 Info ((epoch 0)(training(((accuracy 0.62774911756720064)(loss 0.32458376884460449))))(validation(((accuracy 0.6818675352877307)(loss 0.31460797786712646))))(test(((accuracy 0.79874213836477992)(loss 0.29329577088356018)))))
2018-05-23 17:06:46.223110+01:00 Info ((epoch 1)(training(((accuracy 0.63236491990225363)(loss 0.32033810019493103))))(validation(((accuracy 0.68621064060803472)(loss 0.3024938702583313))))(test(((accuracy 0.79874213836477992)(loss 0.25607365369796753)))))
2018-05-23 17:06:46.263943+01:00 Info ((epoch 2)(training(((accuracy 0.672006516426826)(loss 0.31805223226547241))))(validation(((accuracy 0.71878393051031486)(loss 0.30132463574409485))))(test(((accuracy 0.79874213836477992)(loss 0.25059351325035095)))))
2018-05-23 17:06:46.303647+01:00 Info ((epoch 3)(training(((accuracy 0.68422481672549551)(loss 0.30888521671295166))))(validation(((accuracy 0.69923995656894677)(loss 0.29906931519508362))))(test(((accuracy 0.79874213836477992)(loss 0.251301109790802)))))
2018-05-23 17:06:46.342528+01:00 Info ((epoch 4)(training(((accuracy 0.67254955199565569)(loss 0.30541399121284485))))(validation(((accuracy 0.67318132464712266)(loss 0.30350756645202637))))(test(((accuracy 0.79874213836477992)(loss 0.26038780808448792)))))
2018-05-23 17:06:46.385329+01:00 Info ((epoch 5)(training(((accuracy 0.68042356774368717)(loss 0.3086090087890625))))(validation(((accuracy 0.66449511400651462)(loss 0.312173992395401))))(test(((accuracy 0.74842767295597479)(loss 0.27292072772979736)))))
2018-05-23 17:06:46.422016+01:00 Info ((epoch 6)(training(((accuracy 0.6953570458865056)(loss 0.30907005071640015))))(validation(((accuracy 0.68403908794788271)(loss 0.31375870108604431))))(test(((accuracy 0.74842767295597479)(loss 0.27491453289985657)))))
2018-05-23 17:06:46.460757+01:00 Info ((epoch 7)(training(((accuracy 0.69752918816182463)(loss 0.30568534135818481))))(validation(((accuracy 0.70249728555917479)(loss 0.30751574039459229))))(test(((accuracy 0.79245283018867929)(loss 0.26640468835830688)))))
2018-05-23 17:06:46.502632+01:00 Info ((epoch 8)(training(((accuracy 0.70920445289166445)(loss 0.3040204644203186))))(validation(((accuracy 0.71226927252985883)(loss 0.30079919099807739))))(test(((accuracy 0.79874213836477992)(loss 0.25721836090087891)))))
2018-05-23 17:06:46.534931+01:00 Info ((epoch 9)(training(((accuracy 0.71354873744230252)(loss 0.30525439977645874))))(validation(((accuracy 0.7274701411509229)(loss 0.29728600382804871))))(test(((accuracy 0.79874213836477992)(loss 0.25262892246246338)))))
2018-05-23 17:06:46.571797+01:00 Info ((epoch 10)(training(((accuracy 0.712191148520228)(loss 0.30510547757148743))))(validation(((accuracy 0.7274701411509229)(loss 0.29475864768028259))))(test(((accuracy 0.79874213836477992)(loss 0.25137501955032349)))))
2018-05-23 17:06:46.613600+01:00 Info ((epoch 11)(training(((accuracy 0.70295954385012216)(loss 0.30218648910522461))))(validation(((accuracy 0.71335504885993484)(loss 0.2923833429813385))))(test(((accuracy 0.79559748427672961)(loss 0.252858966588974)))))
2018-05-23 17:06:46.654320+01:00 Info ((epoch 12)(training(((accuracy 0.69997284822155847)(loss 0.29989171028137207))))(validation(((accuracy 0.70901194353963082)(loss 0.29276946187019348))))(test(((accuracy 0.79559748427672961)(loss 0.25902986526489258)))))
2018-05-23 17:06:46.695711+01:00 Info ((epoch 13)(training(((accuracy 0.69644311702416506)(loss 0.30075797438621521))))(validation(((accuracy 0.69706840390879476)(loss 0.29684555530548096))))(test(((accuracy 0.74528301886792447)(loss 0.26958915591239929)))))
2018-05-23 17:06:46.732242+01:00 Info ((epoch 14)(training(((accuracy 0.69481401031767576)(loss 0.30253908038139343))))(validation(((accuracy 0.69598262757871876)(loss 0.3005974292755127))))(test(((accuracy 0.74528301886792447)(loss 0.27850437164306641)))))
2018-05-23 17:06:46.769233+01:00 Info ((epoch 15)(training(((accuracy 0.69481401031767576)(loss 0.30184656381607056))))(validation(((accuracy 0.69272529858849075)(loss 0.29971742630004883))))(test(((accuracy 0.74528301886792447)(loss 0.27954190969467163)))))
2018-05-23 17:06:46.804680+01:00 Info ((epoch 16)(training(((accuracy 0.69617159923975025)(loss 0.29935383796691895))))(validation(((accuracy 0.70358306188925079)(loss 0.2952297031879425))))(test(((accuracy 0.79559748427672961)(loss 0.27367767691612244)))))
2018-05-23 17:06:46.842896+01:00 Info ((epoch 17)(training(((accuracy 0.70051588379038832)(loss 0.29798784852027893))))(validation(((accuracy 0.71878393051031486)(loss 0.29125106334686279))))(test(((accuracy 0.79559748427672961)(loss 0.26665359735488892)))))
2018-05-23 17:06:46.880375+01:00 Info ((epoch 18)(training(((accuracy 0.70377409720336681)(loss 0.29840227961540222))))(validation(((accuracy 0.72204125950054288)(loss 0.28981173038482666))))(test(((accuracy 0.79874213836477992)(loss 0.26253879070281982)))))
2018-05-23 17:06:46.918885+01:00 Info ((epoch 19)(training(((accuracy 0.71273418408905787)(loss 0.29872795939445496))))(validation(((accuracy 0.7274701411509229)(loss 0.28992751240730286))))(test(((accuracy 0.79874213836477992)(loss 0.26173275709152222)))))
2018-05-23 17:06:46.949274+01:00 Info ((epoch 20)(training(((accuracy 0.70893293510724953)(loss 0.29788684844970703))))(validation(((accuracy 0.72529858849077089)(loss 0.2905266284942627))))(test(((accuracy 0.79874213836477992)(loss 0.26327946782112122)))))
2018-05-23 17:06:46.997837+01:00 Info ((epoch 21)(training(((accuracy 0.71300570187347267)(loss 0.29676422476768494))))(validation(((accuracy 0.71878393051031486)(loss 0.29177644848823547))))(test(((accuracy 0.79874213836477992)(loss 0.26639914512634277)))))
2018-05-23 17:06:47.045467+01:00 Info ((epoch 22)(training(((accuracy 0.70974748846049418)(loss 0.29632711410522461))))(validation(((accuracy 0.71769815418023886)(loss 0.29361104965209961))))(test(((accuracy 0.79559748427672961)(loss 0.26971933245658875)))))
2018-05-23 17:06:47.094978+01:00 Info ((epoch 23)(training(((accuracy 0.70567472169427092)(loss 0.29621955752372742))))(validation(((accuracy 0.71009771986970682)(loss 0.29477280378341675))))(test(((accuracy 0.79559748427672961)(loss 0.27096268534660339)))))
2018-05-23 17:06:47.145402+01:00 Info ((epoch 24)(training(((accuracy 0.70486016834102638)(loss 0.2956855297088623))))(validation(((accuracy 0.71226927252985883)(loss 0.294124573469162))))(test(((accuracy 0.79559748427672961)(loss 0.268703430891037)))))
2018-05-23 17:06:47.191004+01:00 Info ((epoch 25)(training(((accuracy 0.69780070594623944)(loss 0.29487678408622742))))(validation(((accuracy 0.70249728555917479)(loss 0.29206883907318115))))(test(((accuracy 0.79559748427672961)(loss 0.26387423276901245)))))
2018-05-23 17:06:47.237604+01:00 Info ((epoch 26)(training(((accuracy 0.69915829486831382)(loss 0.29445022344589233))))(validation(((accuracy 0.70684039087947881)(loss 0.2899358868598938))))(test(((accuracy 0.79874213836477992)(loss 0.2587907612323761)))))
2018-05-23 17:06:47.285360+01:00 Info ((epoch 27)(training(((accuracy 0.70268802606570735)(loss 0.29446870088577271))))(validation(((accuracy 0.71226927252985883)(loss 0.28855732083320618))))(test(((accuracy 0.79874213836477992)(loss 0.25524726510047913)))))
2018-05-23 17:06:47.330526+01:00 Info ((epoch 28)(training(((accuracy 0.70268802606570735)(loss 0.29438036680221558))))(validation(((accuracy 0.71118349619978283)(loss 0.2879389226436615))))(test(((accuracy 0.79874213836477992)(loss 0.25387230515480042)))))
2018-05-23 17:06:47.368663+01:00 Info ((epoch 29)(training(((accuracy 0.70268802606570735)(loss 0.29390537738800049))))(validation(((accuracy 0.71118349619978283)(loss 0.28794765472412109))))(test(((accuracy 0.79874213836477992)(loss 0.25462481379508972)))))
