2018-05-23 17:08:09.859650+01:00 Info lexifi | Loaded 4262 reward entries
2018-05-23 17:08:09.859672+01:00 Info lexifi | Loaded 4073 query entries
2018-05-23 17:08:09.859679+01:00 Info lexifi | Loaded 1370 training examples
2018-05-23 17:08:09.859943+01:00 Info Loaded a total of 1370 training examples
2018-05-23 17:08:12.374626+01:00 Info bdd | Loaded 5717 reward entries
2018-05-23 17:08:12.374652+01:00 Info bdd | Loaded 2818 query entries
2018-05-23 17:08:12.374658+01:00 Info bdd | Loaded 824 training examples
2018-05-23 17:08:12.859583+01:00 Info almabench | Loaded 1926 reward entries
2018-05-23 17:08:12.859594+01:00 Info almabench | Loaded 846 query entries
2018-05-23 17:08:12.859598+01:00 Info almabench | Loaded 317 training examples
2018-05-23 17:08:21.662679+01:00 Info kb | Loaded 4747 reward entries
2018-05-23 17:08:21.662787+01:00 Info kb | Loaded 35367 query entries
2018-05-23 17:08:21.662792+01:00 Info kb | Loaded 281 training examples
2018-05-23 17:08:23.513325+01:00 Info floats-in-functor | Loaded 2774 reward entries
2018-05-23 17:08:23.513372+01:00 Info floats-in-functor | Loaded 8773 query entries
2018-05-23 17:08:23.513377+01:00 Info floats-in-functor | Loaded 784 training examples
2018-05-23 17:08:23.513520+01:00 Info fyq-stdlib-int-sets | Loaded 0 reward entries
2018-05-23 17:08:23.513521+01:00 Info fyq-stdlib-int-sets | Loaded 0 query entries
2018-05-23 17:08:23.513522+01:00 Info fyq-stdlib-int-sets | Loaded 0 training examples
2018-05-23 17:08:23.860476+01:00 Info fft | Loaded 1865 reward entries
2018-05-23 17:08:23.860485+01:00 Info fft | Loaded 842 query entries
2018-05-23 17:08:23.860488+01:00 Info fft | Loaded 306 training examples
2018-05-23 17:08:24.227932+01:00 Info quicksort | Loaded 1667 reward entries
2018-05-23 17:08:24.227943+01:00 Info quicksort | Loaded 829 query entries
2018-05-23 17:08:24.227948+01:00 Info quicksort | Loaded 306 training examples
2018-05-23 17:08:24.228100+01:00 Info fyq-symbolic-maths | Loaded 0 reward entries
2018-05-23 17:08:24.228101+01:00 Info fyq-symbolic-maths | Loaded 0 query entries
2018-05-23 17:08:24.228102+01:00 Info fyq-symbolic-maths | Loaded 0 training examples
2018-05-23 17:08:24.593330+01:00 Info lens | Loaded 1698 reward entries
2018-05-23 17:08:24.593339+01:00 Info lens | Loaded 835 query entries
2018-05-23 17:08:24.593342+01:00 Info lens | Loaded 296 training examples
2018-05-23 17:08:24.593459+01:00 Info fyq-rev-list | Loaded 0 reward entries
2018-05-23 17:08:24.593461+01:00 Info fyq-rev-list | Loaded 0 query entries
2018-05-23 17:08:24.593462+01:00 Info fyq-rev-list | Loaded 0 training examples
2018-05-23 17:08:24.943278+01:00 Info sequence-cps | Loaded 3135 reward entries
2018-05-23 17:08:24.943287+01:00 Info sequence-cps | Loaded 1134 query entries
2018-05-23 17:08:24.943291+01:00 Info sequence-cps | Loaded 330 training examples
2018-05-23 17:08:30.074786+01:00 Info hamming | Loaded 3032 reward entries
2018-05-23 17:08:30.074835+01:00 Info hamming | Loaded 8514 query entries
2018-05-23 17:08:30.074842+01:00 Info hamming | Loaded 1412 training examples
2018-05-23 17:08:30.078596+01:00 Info kahan-sum | Loaded 19 reward entries
2018-05-23 17:08:30.078598+01:00 Info kahan-sum | Loaded 14 query entries
2018-05-23 17:08:30.078601+01:00 Info kahan-sum | Loaded 2 training examples
2018-05-23 17:08:32.558028+01:00 Info sequence | Loaded 14618 reward entries
2018-05-23 17:08:32.558045+01:00 Info sequence | Loaded 4111 query entries
2018-05-23 17:08:32.558048+01:00 Info sequence | Loaded 86 training examples
2018-05-23 17:08:32.558156+01:00 Info fyq-stdlib-functor-record-sets | Loaded 0 reward entries
2018-05-23 17:08:32.558157+01:00 Info fyq-stdlib-functor-record-sets | Loaded 0 query entries
2018-05-23 17:08:32.558158+01:00 Info fyq-stdlib-functor-record-sets | Loaded 0 training examples
2018-05-23 17:08:32.558254+01:00 Info Loaded a total of 4944 training examples
2018-05-23 17:08:32.558668+01:00 Info Loaded 4944 IN-SAMPLE training examples and 1370 OUT-OF-SAMPLE test examples
2018-05-23 17:08:32.559106+01:00 Info (hyperparams((l2_reg 0.1)(dropout_keep_prob 0.5)))
2018-05-23 17:08:32.923451: I tensorflow/core/platform/cpu_feature_guard.cc:140] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2018-05-23 17:08:33.044013: I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:898] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
2018-05-23 17:08:33.044362: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1356] Found device 0 with properties: 
name: GeForce GTX 1080 major: 6 minor: 1 memoryClockRate(GHz): 1.7715
pciBusID: 0000:01:00.0
totalMemory: 7.93GiB freeMemory: 7.12GiB
2018-05-23 17:08:33.044377: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1435] Adding visible gpu devices: 0
2018-05-23 17:08:33.591135: I tensorflow/core/common_runtime/gpu/gpu_device.cc:923] Device interconnect StreamExecutor with strength 1 edge matrix:
2018-05-23 17:08:33.591174: I tensorflow/core/common_runtime/gpu/gpu_device.cc:929]      0 
2018-05-23 17:08:33.591181: I tensorflow/core/common_runtime/gpu/gpu_device.cc:942] 0:   N 
2018-05-23 17:08:33.591373: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1053] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 6870 MB memory) -> physical GPU (device: 0, name: GeForce GTX 1080, pci bus id: 0000:01:00.0, compute capability: 6.1)
2018-05-23 17:08:33.641751: E tensorflow/core/grappler/clusters/utils.cc:127] Not found: TF GPU device with id 0 was not registered
2018-05-23 17:08:33.645595: E tensorflow/core/grappler/clusters/utils.cc:127] Not found: TF GPU device with id 0 was not registered
2018-05-23 17:08:33.648165: E tensorflow/core/grappler/clusters/utils.cc:127] Not found: TF GPU device with id 0 was not registered
2018-05-23 17:08:33.650238: E tensorflow/core/grappler/clusters/utils.cc:127] Not found: TF GPU device with id 0 was not registered
2018-05-23 17:08:33.652442: E tensorflow/core/grappler/clusters/utils.cc:127] Not found: TF GPU device with id 0 was not registered
2018-05-23 17:08:33.654638: E tensorflow/core/grappler/clusters/utils.cc:127] Not found: TF GPU device with id 0 was not registered
2018-05-23 17:08:33.657439: E tensorflow/core/grappler/clusters/utils.cc:127] Not found: TF GPU device with id 0 was not registered
2018-05-23 17:08:33.659656: E tensorflow/core/grappler/clusters/utils.cc:127] Not found: TF GPU device with id 0 was not registered
2018-05-23 17:08:33.661856: E tensorflow/core/grappler/clusters/utils.cc:127] Not found: TF GPU device with id 0 was not registered
2018-05-23 17:08:33.664227: E tensorflow/core/grappler/clusters/utils.cc:127] Not found: TF GPU device with id 0 was not registered
2018-05-23 17:08:33.667386: E tensorflow/core/grappler/clusters/utils.cc:127] Not found: TF GPU device with id 0 was not registered
2018-05-23 17:08:33.891943: E tensorflow/core/grappler/clusters/utils.cc:127] Not found: TF GPU device with id 0 was not registered
2018-05-23 17:08:32.659287+01:00 Info ((name"training examples")(distribution((0 0.65962554008641383)(1 0.34037445991358617))))
2018-05-23 17:08:32.659304+01:00 Info ((name"test examples")(distribution((0 0.58862433862433861)(1 0.41137566137566139))))
2018-05-23 17:08:33.915791+01:00 Info ((epoch 0)(training(((accuracy 0.66656662665066024)(loss 0.32517790794372559))))(validation(((accuracy 0.63309352517985606)(loss 0.33491590619087219))))(test(((accuracy 0.58862433862433861)(loss 0.34787258505821228)))))
2018-05-23 17:08:33.950345+01:00 Info ((epoch 1)(training(((accuracy 0.686374549819928)(loss 0.32354235649108887))))(validation(((accuracy 0.65587529976019188)(loss 0.33399736881256104))))(test(((accuracy 0.5714285714285714)(loss 0.34957459568977356)))))
2018-05-23 17:08:33.985140+01:00 Info ((epoch 2)(training(((accuracy 0.71938775510204078)(loss 0.33192911744117737))))(validation(((accuracy 0.70263788968824936)(loss 0.33856201171875))))(test(((accuracy 0.6164021164021164)(loss 0.36143890023231506)))))
2018-05-23 17:08:34.019624+01:00 Info ((epoch 3)(training(((accuracy 0.69447779111644659)(loss 0.32971134781837463))))(validation(((accuracy 0.70023980815347719)(loss 0.33193656802177429))))(test(((accuracy 0.59523809523809523)(loss 0.37094435095787048)))))
2018-05-23 17:08:34.058919+01:00 Info ((epoch 4)(training(((accuracy 0.70138055222088835)(loss 0.32226961851119995))))(validation(((accuracy 0.71342925659472423)(loss 0.32290327548980713))))(test(((accuracy 0.60449735449735453)(loss 0.36938264966011047)))))
2018-05-23 17:08:34.098875+01:00 Info ((epoch 5)(training(((accuracy 0.71578631452581032)(loss 0.31631839275360107))))(validation(((accuracy 0.71582733812949639)(loss 0.31910932064056396))))(test(((accuracy 0.58333333333333337)(loss 0.35702341794967651)))))
2018-05-23 17:08:34.139831+01:00 Info ((epoch 6)(training(((accuracy 0.68907563025210083)(loss 0.31692272424697876))))(validation(((accuracy 0.66306954436450838)(loss 0.32397422194480896))))(test(((accuracy 0.60052910052910058)(loss 0.34605732560157776)))))
2018-05-23 17:08:34.176327+01:00 Info ((epoch 7)(training(((accuracy 0.6851740696278511)(loss 0.31536751985549927))))(validation(((accuracy 0.65347721822541971)(loss 0.32348677515983582))))(test(((accuracy 0.623015873015873)(loss 0.34163281321525574)))))
2018-05-23 17:08:34.220218+01:00 Info ((epoch 8)(training(((accuracy 0.68457382953181267)(loss 0.314567893743515))))(validation(((accuracy 0.65107913669064743)(loss 0.32232552766799927))))(test(((accuracy 0.6164021164021164)(loss 0.33954989910125732)))))
2018-05-23 17:08:34.256403+01:00 Info ((epoch 9)(training(((accuracy 0.679171668667467)(loss 0.31279510259628296))))(validation(((accuracy 0.64388489208633093)(loss 0.31907448172569275))))(test(((accuracy 0.6164021164021164)(loss 0.3375583291053772)))))
2018-05-23 17:08:34.291579+01:00 Info ((epoch 10)(training(((accuracy 0.68367346938775508)(loss 0.31048083305358887))))(validation(((accuracy 0.65107913669064743)(loss 0.31548908352851868))))(test(((accuracy 0.6164021164021164)(loss 0.33570677042007446)))))
2018-05-23 17:08:34.327422+01:00 Info ((epoch 11)(training(((accuracy 0.68337334933973592)(loss 0.30860382318496704))))(validation(((accuracy 0.64988009592326135)(loss 0.31355133652687073))))(test(((accuracy 0.6164021164021164)(loss 0.334556519985199)))))
2018-05-23 17:08:34.367363+01:00 Info ((epoch 12)(training(((accuracy 0.68667466986794723)(loss 0.30801770091056824))))(validation(((accuracy 0.65467625899280579)(loss 0.31394001841545105))))(test(((accuracy 0.6071428571428571)(loss 0.33451071381568909)))))
2018-05-23 17:08:34.408234+01:00 Info ((epoch 13)(training(((accuracy 0.68697478991596639)(loss 0.30802363157272339))))(validation(((accuracy 0.65467625899280579)(loss 0.31499719619750977))))(test(((accuracy 0.60846560846560849)(loss 0.33479601144790649)))))
2018-05-23 17:08:34.440429+01:00 Info ((epoch 14)(training(((accuracy 0.6860744297719088)(loss 0.3071388304233551))))(validation(((accuracy 0.65347721822541971)(loss 0.31441226601600647))))(test(((accuracy 0.63227513227513232)(loss 0.33423894643783569)))))
2018-05-23 17:08:34.475775+01:00 Info ((epoch 15)(training(((accuracy 0.68727490996398555)(loss 0.3056827187538147))))(validation(((accuracy 0.657074340527578)(loss 0.31247818470001221))))(test(((accuracy 0.623015873015873)(loss 0.33349591493606567)))))
2018-05-23 17:08:34.511923+01:00 Info ((epoch 16)(training(((accuracy 0.69417767106842732)(loss 0.30494052171707153))))(validation(((accuracy 0.670263788968825)(loss 0.31110364198684692))))(test(((accuracy 0.62037037037037035)(loss 0.33373656868934631)))))
2018-05-23 17:08:34.540504+01:00 Info ((epoch 17)(training(((accuracy 0.69057623049219685)(loss 0.304832398891449))))(validation(((accuracy 0.65947242206235013)(loss 0.31081116199493408))))(test(((accuracy 0.60317460317460314)(loss 0.33437314629554749)))))
2018-05-23 17:08:34.573996+01:00 Info ((epoch 18)(training(((accuracy 0.68247298919567823)(loss 0.30448681116104126))))(validation(((accuracy 0.645083932853717)(loss 0.31092303991317749))))(test(((accuracy 0.593915343915344)(loss 0.33408078551292419)))))
2018-05-23 17:08:34.606555+01:00 Info ((epoch 19)(training(((accuracy 0.68427370948379351)(loss 0.30405589938163757))))(validation(((accuracy 0.64748201438848918)(loss 0.31137850880622864))))(test(((accuracy 0.62830687830687826)(loss 0.33295047283172607)))))
2018-05-23 17:08:34.645828+01:00 Info ((epoch 20)(training(((accuracy 0.68397358943577435)(loss 0.30382859706878662))))(validation(((accuracy 0.64868105515587526)(loss 0.31186079978942871))))(test(((accuracy 0.60052910052910058)(loss 0.33193206787109375)))))
2018-05-23 17:08:34.683280+01:00 Info ((epoch 21)(training(((accuracy 0.68337334933973592)(loss 0.303555965423584))))(validation(((accuracy 0.65227817745803363)(loss 0.31160920858383179))))(test(((accuracy 0.6164021164021164)(loss 0.33130133152008057)))))
2018-05-23 17:08:34.726307+01:00 Info ((epoch 22)(training(((accuracy 0.68367346938775508)(loss 0.30320072174072266))))(validation(((accuracy 0.65227817745803363)(loss 0.31061315536499023))))(test(((accuracy 0.60846560846560849)(loss 0.3309672474861145)))))
2018-05-23 17:08:34.767604+01:00 Info ((epoch 23)(training(((accuracy 0.68127250900360148)(loss 0.302993506193161))))(validation(((accuracy 0.64988009592326135)(loss 0.30958545207977295))))(test(((accuracy 0.62830687830687826)(loss 0.33087635040283203)))))
2018-05-23 17:08:34.813188+01:00 Info ((epoch 24)(training(((accuracy 0.68217286914765907)(loss 0.30283007025718689))))(validation(((accuracy 0.64988009592326135)(loss 0.30897396802902222))))(test(((accuracy 0.61243386243386244)(loss 0.330703467130661)))))
2018-05-23 17:08:34.850859+01:00 Info ((epoch 25)(training(((accuracy 0.68217286914765907)(loss 0.30251714587211609))))(validation(((accuracy 0.65107913669064743)(loss 0.308811217546463))))(test(((accuracy 0.62830687830687826)(loss 0.3302094042301178)))))
2018-05-23 17:08:34.886123+01:00 Info ((epoch 26)(training(((accuracy 0.68727490996398555)(loss 0.30225071310997009))))(validation(((accuracy 0.65467625899280579)(loss 0.30907532572746277))))(test(((accuracy 0.623015873015873)(loss 0.32971614599227905)))))
2018-05-23 17:08:34.919529+01:00 Info ((epoch 27)(training(((accuracy 0.68727490996398555)(loss 0.30220341682434082))))(validation(((accuracy 0.65467625899280579)(loss 0.30950155854225159))))(test(((accuracy 0.6256613756613757)(loss 0.32958611845970154)))))
2018-05-23 17:08:34.955975+01:00 Info ((epoch 28)(training(((accuracy 0.68727490996398555)(loss 0.30217978358268738))))(validation(((accuracy 0.65467625899280579)(loss 0.30957242846488953))))(test(((accuracy 0.6243386243386243)(loss 0.32976239919662476)))))
2018-05-23 17:08:34.996533+01:00 Info ((epoch 29)(training(((accuracy 0.68727490996398555)(loss 0.30202177166938782))))(validation(((accuracy 0.65467625899280579)(loss 0.30913501977920532))))(test(((accuracy 0.62037037037037035)(loss 0.33008244633674622)))))
