2018-05-03 03:30:52.575321+01:00 Info floats-in-functor | Loaded 2774 reward entries
2018-05-03 03:30:52.579878+01:00 Info floats-in-functor | Loaded 44115 feature entries
2018-05-03 03:30:52.579907+01:00 Info floats-in-functor | Loaded 5224 training examples
2018-05-03 03:30:52.580288+01:00 Info Loaded a total of 5224 training examples
2018-05-03 03:30:53.239 [32mINFO[0m : ((epoch 1)(training(((accuracy 0.56509846827133481)(loss 0.70305491299807055))))(validation(((accuracy 0.5803571428571429)(loss 0.70809661911728916))))(test(((accuracy 0.55994897959183676)(loss 0.7048312458860867)))))
2018-05-03 03:30:53.498 [32mINFO[0m : ((epoch 2)(training(((accuracy 0.67204595185995619)(loss 0.64520998692378173))))(validation(((accuracy 0.68367346938775508)(loss 0.64364069421329262))))(test(((accuracy 0.6964285714285714)(loss 0.64275256505624456)))))
2018-05-03 03:30:53.930 [32mINFO[0m : ((epoch 3)(training(((accuracy 0.71991247264770242)(loss 0.60849116553662308))))(validation(((accuracy 0.7232142857142857)(loss 0.60423307616316446))))(test(((accuracy 0.73341836734693877)(loss 0.60325085405857415)))))
2018-05-03 03:30:54.209 [32mINFO[0m : ((epoch 4)(training(((accuracy 0.724015317286652)(loss 0.57992344641086446))))(validation(((accuracy 0.73469387755102045)(loss 0.57149174881608533))))(test(((accuracy 0.74234693877551017)(loss 0.57047965602569961)))))
2018-05-03 03:30:54.508 [32mINFO[0m : ((epoch 5)(training(((accuracy 0.75793216630196936)(loss 0.55653985981598564))))(validation(((accuracy 0.75765306122448983)(loss 0.54677956507669823))))(test(((accuracy 0.77933673469387754)(loss 0.54438010025772021)))))
2018-05-03 03:30:54.797 [32mINFO[0m : ((epoch 6)(training(((accuracy 0.76422319474835887)(loss 0.53689225341363278))))(validation(((accuracy 0.78061224489795922)(loss 0.52454014315438924))))(test(((accuracy 0.79336734693877553)(loss 0.521218524208176)))))
2018-05-03 03:30:55.087 [32mINFO[0m : ((epoch 7)(training(((accuracy 0.77188183807439825)(loss 0.52132363697920259))))(validation(((accuracy 0.7857142857142857)(loss 0.50746481557182144))))(test(((accuracy 0.80102040816326525)(loss 0.50408243959018018)))))
2018-05-03 03:30:55.377 [32mINFO[0m : ((epoch 8)(training(((accuracy 0.7809080962800875)(loss 0.50866138238861813))))(validation(((accuracy 0.79209183673469385)(loss 0.49302801569217292))))(test(((accuracy 0.80102040816326525)(loss 0.48920582167736049)))))
2018-05-03 03:30:55.674 [32mINFO[0m : ((epoch 9)(training(((accuracy 0.7820021881838074)(loss 0.49824823500667109))))(validation(((accuracy 0.79081632653061229)(loss 0.48124528544836115))))(test(((accuracy 0.80102040816326525)(loss 0.4773523089666753)))))
2018-05-03 03:30:55.966 [32mINFO[0m : ((epoch 10)(training(((accuracy 0.79020787746170673)(loss 0.4896333508040312))))(validation(((accuracy 0.7946428571428571)(loss 0.47170603973023567))))(test(((accuracy 0.81122448979591832)(loss 0.46771692612149207)))))
2018-05-03 03:30:56.265 [32mINFO[0m : ((epoch 11)(training(((accuracy 0.79212253829321666)(loss 0.48220121080867218))))(validation(((accuracy 0.79719387755102045)(loss 0.46314206329307578))))(test(((accuracy 0.81377551020408168)(loss 0.45927758643552213)))))
2018-05-03 03:30:56.563 [32mINFO[0m : ((epoch 12)(training(((accuracy 0.7948577680525164)(loss 0.47567921763079041))))(validation(((accuracy 0.79974489795918369)(loss 0.45634544782638248))))(test(((accuracy 0.81505102040816324)(loss 0.45232905506964988)))))
2018-05-03 03:30:56.869 [32mINFO[0m : ((epoch 13)(training(((accuracy 0.79622538293216627)(loss 0.47006746765781593))))(validation(((accuracy 0.79719387755102045)(loss 0.450209409385607))))(test(((accuracy 0.81377551020408168)(loss 0.44628716952598141)))))
2018-05-03 03:30:57.169 [32mINFO[0m : ((epoch 14)(training(((accuracy 0.79731947483588617)(loss 0.465083079531686))))(validation(((accuracy 0.79719387755102045)(loss 0.4449363787995208))))(test(((accuracy 0.81632653061224492)(loss 0.44095311448827967)))))
2018-05-03 03:30:57.476 [32mINFO[0m : ((epoch 15)(training(((accuracy 0.7981400437636762)(loss 0.46069263132873928))))(validation(((accuracy 0.79974489795918369)(loss 0.44009380146058796))))(test(((accuracy 0.81632653061224492)(loss 0.43601865134710754)))))
2018-05-03 03:30:57.775 [32mINFO[0m : ((epoch 16)(training(((accuracy 0.80306345733041573)(loss 0.45657065723360224))))(validation(((accuracy 0.80612244897959184)(loss 0.43607903560213357))))(test(((accuracy 0.82270408163265307)(loss 0.4319340212460539)))))
2018-05-03 03:30:58.085 [32mINFO[0m : ((epoch 17)(training(((accuracy 0.80525164113785563)(loss 0.45263607322675742))))(validation(((accuracy 0.80484693877551017)(loss 0.43186999021543315))))(test(((accuracy 0.8214285714285714)(loss 0.42798233437949135)))))
2018-05-03 03:30:58.391 [32mINFO[0m : ((epoch 18)(training(((accuracy 0.80826039387308535)(loss 0.44902427610235762))))(validation(((accuracy 0.81122448979591832)(loss 0.42829705757550107))))(test(((accuracy 0.82270408163265307)(loss 0.42479344452502804)))))
2018-05-03 03:30:58.703 [32mINFO[0m : ((epoch 19)(training(((accuracy 0.80853391684901532)(loss 0.44567789553275822))))(validation(((accuracy 0.8125)(loss 0.42467831545415669))))(test(((accuracy 0.82270408163265307)(loss 0.42133305779904967)))))
2018-05-03 03:30:59.005 [32mINFO[0m : ((epoch 20)(training(((accuracy 0.81044857768052514)(loss 0.44251122760229961))))(validation(((accuracy 0.81632653061224492)(loss 0.42173492602209839))))(test(((accuracy 0.82397959183673475)(loss 0.41847013731810273)))))
2018-05-03 03:30:59.317 [32mINFO[0m : ((epoch 21)(training(((accuracy 0.811816192560175)(loss 0.43966886627485613))))(validation(((accuracy 0.8214285714285714)(loss 0.41873238995969692))))(test(((accuracy 0.82780612244897955)(loss 0.41548772920225147)))))
2018-05-03 03:30:59.623 [32mINFO[0m : ((epoch 22)(training(((accuracy 0.81400437636761491)(loss 0.43687146703813923))))(validation(((accuracy 0.82270408163265307)(loss 0.41621526966435485))))(test(((accuracy 0.826530612244898)(loss 0.41331445533823152)))))
2018-05-03 03:30:59.936 [32mINFO[0m : ((epoch 23)(training(((accuracy 0.813183807439825)(loss 0.43419032590494006))))(validation(((accuracy 0.826530612244898)(loss 0.41362519062287245))))(test(((accuracy 0.83418367346938771)(loss 0.41071342928625515)))))
2018-05-03 03:31:00.245 [32mINFO[0m : ((epoch 24)(training(((accuracy 0.813183807439825)(loss 0.43166457530231561))))(validation(((accuracy 0.82780612244897955)(loss 0.41139571343394771))))(test(((accuracy 0.82908163265306123)(loss 0.40862911280358327)))))
2018-05-03 03:31:00.554 [32mINFO[0m : ((epoch 25)(training(((accuracy 0.81400437636761491)(loss 0.42930518136542656))))(validation(((accuracy 0.82908163265306123)(loss 0.40904964447759373))))(test(((accuracy 0.8303571428571429)(loss 0.40624105993551873)))))
2018-05-03 03:31:00.870 [32mINFO[0m : ((epoch 26)(training(((accuracy 0.81701312910284463)(loss 0.42708718086788228))))(validation(((accuracy 0.83163265306122447)(loss 0.40727901815798923))))(test(((accuracy 0.83163265306122447)(loss 0.40470449642550788)))))
2018-05-03 03:31:01.178 [32mINFO[0m : ((epoch 27)(training(((accuracy 0.81373085339168494)(loss 0.42502871257085006))))(validation(((accuracy 0.83163265306122447)(loss 0.405190757061108))))(test(((accuracy 0.82908163265306123)(loss 0.40195706719323709)))))
2018-05-03 03:31:01.494 [32mINFO[0m : ((epoch 28)(training(((accuracy 0.81673960612691465)(loss 0.42295560498664242))))(validation(((accuracy 0.83418367346938771)(loss 0.40386911269079773))))(test(((accuracy 0.8303571428571429)(loss 0.40155903315457642)))))
2018-05-03 03:31:01.802 [32mINFO[0m : ((epoch 29)(training(((accuracy 0.8183807439824945)(loss 0.421007751856985))))(validation(((accuracy 0.83418367346938771)(loss 0.4010803995755578))))(test(((accuracy 0.83545918367346939)(loss 0.39833099855923632)))))
2018-05-03 03:31:02.115 [32mINFO[0m : ((epoch 30)(training(((accuracy 0.81865426695842447)(loss 0.41931868052079674))))(validation(((accuracy 0.83545918367346939)(loss 0.40041676468891613))))(test(((accuracy 0.83163265306122447)(loss 0.39882680011795058)))))
2018-05-03 03:31:02.424 [32mINFO[0m : ((epoch 31)(training(((accuracy 0.8205689277899344)(loss 0.4175845586952936))))(validation(((accuracy 0.83418367346938771)(loss 0.39783603775528342))))(test(((accuracy 0.83545918367346939)(loss 0.39521847643045649)))))
2018-05-03 03:31:02.741 [32mINFO[0m : ((epoch 32)(training(((accuracy 0.82248358862144422)(loss 0.41606292743702811))))(validation(((accuracy 0.84183673469387754)(loss 0.39776063239252124))))(test(((accuracy 0.83290816326530615)(loss 0.39646336123061804)))))
2018-05-03 03:31:03.045 [32mINFO[0m : ((epoch 33)(training(((accuracy 0.82138949671772432)(loss 0.41465929327104567))))(validation(((accuracy 0.83418367346938771)(loss 0.39503248295079163))))(test(((accuracy 0.83545918367346939)(loss 0.39234119869219786)))))
2018-05-03 03:31:03.361 [32mINFO[0m : ((epoch 34)(training(((accuracy 0.82303063457330417)(loss 0.41335266451192088))))(validation(((accuracy 0.83673469387755106)(loss 0.39559857558840916))))(test(((accuracy 0.83290816326530615)(loss 0.39467083623387494)))))
2018-05-03 03:31:03.666 [32mINFO[0m : ((epoch 35)(training(((accuracy 0.82193654266958427)(loss 0.41198441131397612))))(validation(((accuracy 0.83418367346938771)(loss 0.39252553134036916))))(test(((accuracy 0.83545918367346939)(loss 0.38993043234465008)))))
2018-05-03 03:31:03.981 [32mINFO[0m : ((epoch 36)(training(((accuracy 0.82303063457330417)(loss 0.41049915695981404))))(validation(((accuracy 0.83673469387755106)(loss 0.39290188105059437))))(test(((accuracy 0.83418367346938771)(loss 0.39207431396649278)))))
2018-05-03 03:31:04.287 [32mINFO[0m : ((epoch 37)(training(((accuracy 0.82385120350109409)(loss 0.40906595724079475))))(validation(((accuracy 0.84183673469387754)(loss 0.39001448467589178))))(test(((accuracy 0.83418367346938771)(loss 0.38766017995150365)))))
2018-05-03 03:31:04.595 [32mINFO[0m : ((epoch 38)(training(((accuracy 0.82330415754923414)(loss 0.40765623204633156))))(validation(((accuracy 0.84056122448979587)(loss 0.39024125949866406))))(test(((accuracy 0.83545918367346939)(loss 0.38942709947127285)))))
2018-05-03 03:31:04.911 [32mINFO[0m : ((epoch 39)(training(((accuracy 0.825218818380744)(loss 0.40639199857947317))))(validation(((accuracy 0.84311224489795922)(loss 0.38779241299191236))))(test(((accuracy 0.83545918367346939)(loss 0.38560932657596259)))))
2018-05-03 03:31:05.226 [32mINFO[0m : ((epoch 40)(training(((accuracy 0.82549234135667393)(loss 0.40517227732679928))))(validation(((accuracy 0.84311224489795922)(loss 0.38804426303830791))))(test(((accuracy 0.8303571428571429)(loss 0.38729900354510222)))))
2018-05-03 03:31:05.536 [32mINFO[0m : ((epoch 41)(training(((accuracy 0.825218818380744)(loss 0.40397333717981843))))(validation(((accuracy 0.84311224489795922)(loss 0.385823861000848))))(test(((accuracy 0.83545918367346939)(loss 0.38379129179352223)))))
2018-05-03 03:31:05.852 [32mINFO[0m : ((epoch 42)(training(((accuracy 0.82549234135667393)(loss 0.40285474587836534))))(validation(((accuracy 0.84311224489795922)(loss 0.38598523226297465))))(test(((accuracy 0.8303571428571429)(loss 0.38507459942148337)))))
2018-05-03 03:31:06.164 [32mINFO[0m : ((epoch 43)(training(((accuracy 0.82822757111597378)(loss 0.40185372138288028))))(validation(((accuracy 0.84948979591836737)(loss 0.38398220619370804))))(test(((accuracy 0.83801020408163263)(loss 0.3819646238203086)))))
2018-05-03 03:31:06.483 [32mINFO[0m : ((epoch 44)(training(((accuracy 0.82740700218818386)(loss 0.40087550789144177))))(validation(((accuracy 0.84311224489795922)(loss 0.38433535451186529))))(test(((accuracy 0.83418367346938771)(loss 0.38349158814820666)))))
2018-05-03 03:31:06.788 [32mINFO[0m : ((epoch 45)(training(((accuracy 0.82959518599562365)(loss 0.39994037962147228))))(validation(((accuracy 0.84948979591836737)(loss 0.38238911273535264))))(test(((accuracy 0.8392857142857143)(loss 0.380343478183551)))))
2018-05-03 03:31:07.104 [32mINFO[0m : ((epoch 46)(training(((accuracy 0.8268599562363238)(loss 0.39903956269543012))))(validation(((accuracy 0.84311224489795922)(loss 0.38283368838389248))))(test(((accuracy 0.83163265306122447)(loss 0.38222678990561648)))))
2018-05-03 03:31:07.415 [32mINFO[0m : ((epoch 47)(training(((accuracy 0.82959518599562365)(loss 0.39817089125349403))))(validation(((accuracy 0.84948979591836737)(loss 0.38074631504498158))))(test(((accuracy 0.8392857142857143)(loss 0.37875612135246667)))))
2018-05-03 03:31:07.728 [32mINFO[0m : ((epoch 48)(training(((accuracy 0.82877461706783373)(loss 0.39734215557422958))))(validation(((accuracy 0.84183673469387754)(loss 0.38151387941557308))))(test(((accuracy 0.83418367346938771)(loss 0.3809606652682711)))))
2018-05-03 03:31:08.037 [32mINFO[0m : ((epoch 49)(training(((accuracy 0.82959518599562365)(loss 0.396609537219583))))(validation(((accuracy 0.84948979591836737)(loss 0.37945138055013744))))(test(((accuracy 0.84056122448979587)(loss 0.37737746477089024)))))
2018-05-03 03:31:08.353 [32mINFO[0m : ((epoch 50)(training(((accuracy 0.82877461706783373)(loss 0.39583503942105658))))(validation(((accuracy 0.84183673469387754)(loss 0.38031425549363346))))(test(((accuracy 0.83290816326530615)(loss 0.37988357113682242)))))
2018-05-03 03:31:08.659 [32mINFO[0m : ((epoch 51)(training(((accuracy 0.8301422319474836)(loss 0.39511108423437741))))(validation(((accuracy 0.84948979591836737)(loss 0.37813216873412109))))(test(((accuracy 0.8392857142857143)(loss 0.37605053933905075)))))
2018-05-03 03:31:08.973 [32mINFO[0m : ((epoch 52)(training(((accuracy 0.83205689277899342)(loss 0.39434134701808371))))(validation(((accuracy 0.84311224489795922)(loss 0.37917072726022266))))(test(((accuracy 0.83673469387755106)(loss 0.3786891522202554)))))
2018-05-03 03:31:09.283 [32mINFO[0m : ((epoch 53)(training(((accuracy 0.8312363238512035)(loss 0.39359392510562696))))(validation(((accuracy 0.84948979591836737)(loss 0.37698191743025167))))(test(((accuracy 0.83673469387755106)(loss 0.37491463113981072)))))
2018-05-03 03:31:09.597 [32mINFO[0m : ((epoch 54)(training(((accuracy 0.83260393873085337)(loss 0.39284665432483323))))(validation(((accuracy 0.84566326530612246)(loss 0.37792341273139091))))(test(((accuracy 0.83801020408163263)(loss 0.37740575036018104)))))
2018-05-03 03:31:09.909 [32mINFO[0m : ((epoch 55)(training(((accuracy 0.83287746170678334)(loss 0.39206716053280172))))(validation(((accuracy 0.85076530612244894)(loss 0.37576249972454451))))(test(((accuracy 0.8392857142857143)(loss 0.37364678147259606)))))
2018-05-03 03:31:10.224 [32mINFO[0m : ((epoch 56)(training(((accuracy 0.83342450765864329)(loss 0.39130591651527036))))(validation(((accuracy 0.84566326530612246)(loss 0.37661236191408154))))(test(((accuracy 0.83801020408163263)(loss 0.37584157960777104)))))
2018-05-03 03:31:10.538 [32mINFO[0m : ((epoch 57)(training(((accuracy 0.83260393873085337)(loss 0.39052633064135484))))(validation(((accuracy 0.85076530612244894)(loss 0.37465869174366595))))(test(((accuracy 0.8392857142857143)(loss 0.372521689955794)))))
2018-05-03 03:31:10.855 [32mINFO[0m : ((epoch 58)(training(((accuracy 0.83342450765864329)(loss 0.38984566220956235))))(validation(((accuracy 0.84566326530612246)(loss 0.37530658360198438))))(test(((accuracy 0.83801020408163263)(loss 0.37441551072659818)))))
2018-05-03 03:31:11.164 [32mINFO[0m : ((epoch 59)(training(((accuracy 0.83260393873085337)(loss 0.38913392617942544))))(validation(((accuracy 0.85076530612244894)(loss 0.37365940146726989))))(test(((accuracy 0.8392857142857143)(loss 0.37152763843799741)))))
2018-05-03 03:31:11.483 [32mINFO[0m : ((epoch 60)(training(((accuracy 0.83342450765864329)(loss 0.3885725382470836))))(validation(((accuracy 0.84566326530612246)(loss 0.37444610655102933))))(test(((accuracy 0.83801020408163263)(loss 0.37336729451992068)))))
2018-05-03 03:31:11.795 [32mINFO[0m : ((epoch 61)(training(((accuracy 0.83287746170678334)(loss 0.387955039362293))))(validation(((accuracy 0.85204081632653061)(loss 0.37263400678618452))))(test(((accuracy 0.84056122448979587)(loss 0.37045671144350484)))))
2018-05-03 03:31:12.111 [32mINFO[0m : ((epoch 62)(training(((accuracy 0.83342450765864329)(loss 0.38735398159286227))))(validation(((accuracy 0.84566326530612246)(loss 0.37346718474671947))))(test(((accuracy 0.83801020408163263)(loss 0.37233307606759158)))))
2018-05-03 03:31:12.424 [32mINFO[0m : ((epoch 63)(training(((accuracy 0.83287746170678334)(loss 0.38678555667480663))))(validation(((accuracy 0.85204081632653061)(loss 0.37178217131808328))))(test(((accuracy 0.84056122448979587)(loss 0.36952403410803852)))))
2018-05-03 03:31:12.737 [32mINFO[0m : ((epoch 64)(training(((accuracy 0.83397155361050324)(loss 0.38624060289380374))))(validation(((accuracy 0.84566326530612246)(loss 0.3726741643381028))))(test(((accuracy 0.83801020408163263)(loss 0.37143259432132042)))))
2018-05-03 03:31:13.049 [32mINFO[0m : ((epoch 65)(training(((accuracy 0.83479212253829327)(loss 0.38565599781454574))))(validation(((accuracy 0.85076530612244894)(loss 0.37092917716081525))))(test(((accuracy 0.84183673469387754)(loss 0.36854809587816367)))))
2018-05-03 03:31:13.364 [32mINFO[0m : ((epoch 66)(training(((accuracy 0.83479212253829327)(loss 0.38514940687227339))))(validation(((accuracy 0.84693877551020413)(loss 0.37177769332078703))))(test(((accuracy 0.83673469387755106)(loss 0.37039441442129473)))))
2018-05-03 03:31:13.674 [32mINFO[0m : ((epoch 67)(training(((accuracy 0.83479212253829327)(loss 0.38459638795065415))))(validation(((accuracy 0.85076530612244894)(loss 0.37018158752864866))))(test(((accuracy 0.84183673469387754)(loss 0.36763621073928787)))))
2018-05-03 03:31:13.991 [32mINFO[0m : ((epoch 68)(training(((accuracy 0.83479212253829327)(loss 0.384067987661561))))(validation(((accuracy 0.84693877551020413)(loss 0.37089879952153554))))(test(((accuracy 0.83673469387755106)(loss 0.36940762850742104)))))
2018-05-03 03:31:14.303 [32mINFO[0m : ((epoch 69)(training(((accuracy 0.83479212253829327)(loss 0.38355844224638425))))(validation(((accuracy 0.85076530612244894)(loss 0.36945397742117769))))(test(((accuracy 0.84183673469387754)(loss 0.36688926237562386)))))
2018-05-03 03:31:14.616 [32mINFO[0m : ((epoch 70)(training(((accuracy 0.83479212253829327)(loss 0.3830870589239152))))(validation(((accuracy 0.84693877551020413)(loss 0.37029283390533341))))(test(((accuracy 0.83673469387755106)(loss 0.36856359328053429)))))
2018-05-03 03:31:14.928 [32mINFO[0m : ((epoch 71)(training(((accuracy 0.83506564551422324)(loss 0.38260198300810561))))(validation(((accuracy 0.85076530612244894)(loss 0.3686563944548491))))(test(((accuracy 0.84183673469387754)(loss 0.36598703623958784)))))
2018-05-03 03:31:15.241 [32mINFO[0m : ((epoch 72)(training(((accuracy 0.83479212253829327)(loss 0.382167796242021))))(validation(((accuracy 0.84693877551020413)(loss 0.3696315706479989))))(test(((accuracy 0.83673469387755106)(loss 0.3679047061289144)))))
